"Table S1. Metadata of 122,680 filtered Salmonella enterica genomes."			
Genome ID	Serotype	Isolation Source	Country
GCA_007774585.1	Parera	Animals	United Kingdom
GCA_007778345.1	Salmonella Unnamed	Animals	United Kingdom
GCA_007787955.1	Typhimurium	Animals	United Kingdom
GCA_008034865.1	Enteritidis	Animals	United Kingdom
GCA_008036265.1	Enteritidis	Animals	United Kingdom
GCA_008036605.1	Typhimurium	Animals	United Kingdom
GCA_008037545.1	Typhimurium	Animals	United Kingdom
GCA_008043915.1	Typhimurium	Animals	United Kingdom
GCA_008048595.1	Enteritidis	Animals	United Kingdom
GCA_008048855.1	Typhimurium	Animals	United Kingdom
GCA_008049695.1	Dublin	Animals	United Kingdom
GCA_008054405.1	Dublin	Animals	United Kingdom
GCA_008057755.1	Typhimurium	Animals	United Kingdom
GCA_008061135.1	Enteritidis	Animals	United Kingdom
GCA_008061315.1	Enteritidis	Animals	United Kingdom
GCA_008072225.1	Typhimurium	Animals	United Kingdom
GCA_008074895.1	Enteritidis	Animals	United Kingdom
GCA_008092505.1	Typhimurium	Animals	United Kingdom
GCA_008094665.1	Typhimurium	Animals	United Kingdom
GCA_008105305.1	Typhimurium	Animals	United Kingdom
GCA_008107865.1	Typhimurium	Animals	United Kingdom
GCA_008573105.1	Enteritidis	Animals	United Kingdom
GCA_008578545.1	Typhimurium	Animals	United Kingdom
GCA_008582395.1	Enteritidis	Animals	United Kingdom
GCA_008582845.1	Enteritidis	Animals	United Kingdom
GCA_008598925.1	Java	Animals	United Kingdom
GCA_008849805.1	Enteritidis	Animals	United Kingdom
GCA_008852545.1	Typhimurium	Animals	United Kingdom
GCA_008853825.1	Enteritidis	Animals	United Kingdom
GCA_008903105.1	Enteritidis	Animals	United Kingdom
GCA_008903145.1	Enteritidis	Animals	United Kingdom
GCA_008903185.1	Enteritidis	Animals	United Kingdom
GCA_009038025.1	Enteritidis	Animals	United Kingdom
GCA_009039365.1	Enteritidis	Animals	United Kingdom
GCA_009039385.1	Enteritidis	Animals	United Kingdom
GCA_009039545.1	Enteritidis	Animals	United Kingdom
GCA_009040005.1	Enteritidis	Animals	United Kingdom
GCA_009040725.1	Enteritidis	Animals	United Kingdom
GCA_009046825.1	Enteritidis	Animals	United Kingdom
GCA_009054505.1	Enteritidis	Animals	United Kingdom
GCA_009055225.1	Enteritidis	Animals	United Kingdom
GCA_009057155.1	Enteritidis	Animals	United Kingdom
GCA_009060385.1	Enteritidis	Animals	United Kingdom
GCA_009063725.1	Enteritidis	Animals	United Kingdom
GCA_009066215.1	Enteritidis	Animals	United Kingdom
GCA_009066485.1	Enteritidis	Animals	United Kingdom
GCA_009082505.1	Enteritidis	Animals	United Kingdom
GCA_009086545.1	Enteritidis	Animals	United Kingdom
GCA_009086755.1	Enteritidis	Animals	United Kingdom
GCA_009096115.1	Enteritidis	Animals	United Kingdom
GCA_009096965.1	Enteritidis	Animals	United Kingdom
GCA_009097485.1	Enteritidis	Animals	United Kingdom
GCA_009103825.1	Enteritidis	Animals	United Kingdom
GCA_009103925.1	Enteritidis	Animals	United Kingdom
GCA_009105105.1	Enteritidis	Animals	United Kingdom
GCA_009113345.1	Enteritidis	Animals	United Kingdom
GCA_009113365.1	Enteritidis	Animals	United Kingdom
GCA_009114645.1	Enteritidis	Animals	United Kingdom
GCA_009115385.1	Enteritidis	Animals	United Kingdom
GCA_009115585.1	Enteritidis	Animals	United Kingdom
GCA_009116005.1	Enteritidis	Animals	United Kingdom
GCA_009120945.1	Enteritidis	Animals	United Kingdom
GCA_009126325.1	Enteritidis	Animals	United Kingdom
GCA_009126485.1	Enteritidis	Animals	United Kingdom
GCA_009126525.1	Enteritidis	Animals	United Kingdom
GCA_009135765.1	Enteritidis	Animals	United Kingdom
GCA_009142305.1	Enteritidis	Animals	United Kingdom
GCA_009144805.1	Enteritidis	Animals	United Kingdom
GCA_009146745.1	Enteritidis	Animals	United Kingdom
GCA_009153135.1	Enteritidis	Animals	United Kingdom
GCA_009190605.1	Bovismorbificans	Animals	United Kingdom
GCA_009202545.1	Typhimurium	Animals	United Kingdom
GCA_009240585.1	Typhimurium	Animals	United Kingdom
GCA_009247745.1	Livingstone	Animals	United Kingdom
GCA_009328675.1	Enteritidis	Animals	United Kingdom
GCA_009328735.1	Enteritidis	Animals	United Kingdom
GCA_009328755.1	Enteritidis	Animals	United Kingdom
GCA_009328775.1	Enteritidis	Animals	United Kingdom
GCA_009328935.1	Enteritidis	Animals	United Kingdom
GCA_009330275.1	Enteritidis	Animals	United Kingdom
GCA_009330315.1	Enteritidis	Animals	United Kingdom
GCA_009330335.1	Enteritidis	Animals	United Kingdom
GCA_009330375.1	Enteritidis	Animals	United Kingdom
GCA_009330395.1	Enteritidis	Animals	United Kingdom
GCA_009330415.1	Enteritidis	Animals	United Kingdom
GCA_009330495.1	Enteritidis	Animals	United Kingdom
GCA_009330515.1	Enteritidis	Animals	United Kingdom
GCA_009330555.1	Enteritidis	Animals	United Kingdom
GCA_009330595.1	Enteritidis	Animals	United Kingdom
GCA_009330635.1	Enteritidis	Animals	United Kingdom
GCA_009330705.1	Enteritidis	Animals	United Kingdom
GCA_009330755.1	Enteritidis	Animals	United Kingdom
GCA_009344635.1	Enteritidis	Animals	United Kingdom
GCA_009347915.1	Enteritidis	Animals	United Kingdom
GCA_009406715.1	Diarizonae	Animals	United Kingdom
GCA_009407055.1	Arizonae	Animals	United Kingdom
GCA_009407285.1	Enteritidis	Animals	United Kingdom
GCA_009417665.1	Enteritidis	Animals	United Kingdom
GCA_009418405.1	Enteritidis	Animals	United Kingdom
GCA_009440455.1	Enteritidis	Animals	United Kingdom
GCA_009440535.1	Enteritidis	Animals	United Kingdom
GCA_009505035.1	Typhimurium	Animals	United Kingdom
GCA_009505195.1	Typhimurium	Animals	United Kingdom
GCA_009505395.1	Typhimurium	Animals	United Kingdom
GCA_009506075.1	Typhimurium	Animals	United Kingdom
GCA_009509395.1	Typhimurium	Animals	United Kingdom
GCA_009509755.1	Typhimurium	Animals	United Kingdom
GCA_009510515.1	Typhimurium	Animals	United Kingdom
GCA_009512695.1	Typhimurium	Animals	United Kingdom
GCA_009551895.1	Typhimurium	Animals	United Kingdom
GCA_009555255.1	Typhimurium	Animals	United Kingdom
GCA_009560775.1	Infantis	Animals	United Kingdom
GCA_009560875.1	Infantis	Animals	United Kingdom
GCA_009618315.1	IIIb	Animals	Germany
GCA_009618415.1	Enteritidis	Animals	Germany
GCA_009618615.1	Infantis	Animals	Germany
GCA_009618695.1	Typhimurium monophasic	Animals	Germany
GCA_009618735.1	Enteritidis	Animals	Germany
GCA_009618775.1	Typhimurium monophasic	Animals	Germany
GCA_009618815.1	Mikawasima	Animals	Germany
GCA_009618875.1	Choleraesuis	Animals	Germany
GCA_009618895.1	Typhimurium	Animals	Germany
GCA_009618935.1	Enteritidis	Animals	Germany
GCA_009618995.1	Paratyphi B	Animals	Germany
GCA_009621055.1	Paratyphi B	Animals	Germany
GCA_009621315.1	Infantis	Animals	Germany
GCA_009621415.1	Agona	Animals	Germany
GCA_009621495.1	Dublin	Animals	Germany
GCA_009621515.1	Infantis	Animals	Germany
GCA_009621555.1	Orion	Animals	Germany
GCA_009621575.1	Typhimurium	Animals	Germany
GCA_009621595.1	Enteritidis	Animals	Germany
GCA_009621655.1	Indiana	Animals	Germany
GCA_009621695.1	Enteritidis	Animals	Germany
GCA_009621835.1	Typhimurium monophasic	Animals	Germany
GCA_009621915.1	Enteritidis	Animals	Germany
GCA_009621975.1	Mbandaka	Animals	Germany
GCA_009621995.1	Derby	Animals	Germany
GCA_009622015.1	Typhimurium	Animals	Germany
GCA_009622045.1	IIIb	Animals	Germany
GCA_009622075.1	Agona	Animals	Germany
GCA_009622095.1	Infantis	Animals	Germany
GCA_009622115.1	I 4	Animals	Germany
GCA_009622135.1	Choleraesuis	Animals	Germany
GCA_009622195.1	Indiana	Animals	Germany
GCA_009622215.1	IIIb	Animals	Germany
GCA_009622255.1	Agona	Animals	Germany
GCA_009622295.1	Enteritidis	Animals	Germany
GCA_009622315.1	Saintpaul	Animals	Germany
GCA_009622375.1	Typhimurium monophasic	Animals	Germany
GCA_009622415.1	Enteritidis	Animals	Germany
GCA_009622475.1	Enteritidis	Animals	Germany
GCA_009622535.1	IIIb	Animals	Germany
GCA_009622555.1	Infantis	Animals	Germany
GCA_009622635.1	Derby	Animals	Germany
GCA_009622695.1	Enteritidis	Animals	Germany
GCA_009622735.1	IIIb	Animals	Germany
GCA_009622755.1	Enteritidis	Animals	Germany
GCA_009622775.1	Infantis	Animals	Germany
GCA_009622795.1	Enteritidis	Animals	Germany
GCA_009622815.1	Typhimurium monophasic	Animals	Germany
GCA_009622855.1	Enteritidis	Animals	Germany
GCA_009622875.1	Typhimurium	Animals	Germany
GCA_009622975.1	Newport	Animals	Germany
GCA_009622995.1	Agona	Animals	Germany
GCA_009623155.1	Coeln	Animals	Germany
GCA_009623175.1	Mbandaka	Animals	Germany
GCA_009623195.1	IIIb	Animals	Germany
GCA_009623215.1	Typhimurium	Animals	Germany
GCA_009623295.1	IIIb	Animals	Germany
GCA_009623375.1	Typhimurium	Animals	Germany
GCA_009623395.1	Indiana	Animals	Germany
GCA_009623455.1	IIIb	Animals	Germany
GCA_009623515.1	Enteritidis	Animals	Germany
GCA_009623535.1	Newport	Animals	Germany
GCA_009623675.1	Newport	Animals	Germany
GCA_009623685.1	Saintpaul	Animals	Germany
GCA_009623715.1	Newport	Animals	Germany
GCA_009623755.1	IIIb	Animals	Germany
GCA_009623795.1	Kottbus	Animals	Germany
GCA_009623805.1	Enteritidis	Animals	Germany
GCA_009623855.1	Enteritidis	Animals	Germany
GCA_009623875.1	IIIb	Animals	Germany
GCA_009623915.1	Enteritidis	Animals	Germany
GCA_009623935.1	IIIb	Animals	Germany
GCA_009623955.1	I 4	Animals	Germany
GCA_009624055.1	Paratyphi B	Animals	Germany
GCA_009624075.1	Newport	Animals	Germany
GCA_009624155.1	Bareilly	Animals	Germany
GCA_009624195.1	Typhimurium	Animals	Germany
GCA_009624215.1	Enteritidis	Animals	Germany
GCA_009624255.1	Typhimurium monophasic	Animals	Germany
GCA_009624295.1	Enteritidis	Animals	Germany
GCA_009624395.1	Enteritidis	Animals	Germany
GCA_009624415.1	Indiana	Animals	Germany
GCA_009624435.1	Indiana	Animals	Germany
GCA_009624475.1	Enteritidis	Animals	Germany
GCA_009624495.1	Dublin	Animals	Germany
GCA_009624575.1	Enteritidis	Animals	Germany
GCA_009624715.1	Indiana	Animals	Germany
GCA_009624735.1	Typhimurium monophasic	Animals	Germany
GCA_009624795.1	Enteritidis	Animals	Germany
GCA_009624815.1	Typhimurium	Animals	Germany
GCA_009624845.1	Bareilly	Animals	Germany
GCA_009624895.1	Choleraesuis	Animals	Germany
GCA_009624975.1	IIIb	Animals	Germany
GCA_009624995.1	Typhimurium monophasic	Animals	Germany
GCA_009625035.1	Typhimurium monophasic	Animals	Germany
GCA_009625095.1	Typhimurium monophasic	Animals	Germany
GCA_009625115.1	Typhimurium	Animals	Germany
GCA_009625135.1	Hadar	Animals	Germany
GCA_009625175.1	Indiana	Animals	Germany
GCA_009625275.1	Indiana	Animals	Germany
GCA_009625315.1	Paratyphi B	Animals	Germany
GCA_009625335.1	Enteritidis	Animals	Germany
GCA_009625395.1	Enteritidis	Animals	Germany
GCA_009625415.1	Enteritidis	Animals	Germany
GCA_009625455.1	Enteritidis	Animals	Germany
GCA_009625515.1	Enteritidis	Animals	Germany
GCA_009625535.1	Enteritidis	Animals	Germany
GCA_009625575.1	Choleraesuis	Animals	Germany
GCA_009625595.1	Typhimurium	Animals	Germany
GCA_009625615.1	Typhimurium	Animals	Germany
GCA_009625635.1	Ohio	Animals	Germany
GCA_009625675.1	Paratyphi B	Animals	Germany
GCA_009625715.1	Indiana	Animals	Germany
GCA_009628955.1	Enteritidis	Animals	Japan
GCA_009629135.1	Enteritidis	Animals	USA
GCA_009629275.1	Enteritidis	Animals	USA
GCA_009632795.1	Mbandaka	Animals	Germany
GCA_009632835.1	Infantis	Animals	Germany
GCA_009632855.1	Enteritidis	Animals	Germany
GCA_009632875.1	I 4	Animals	Germany
GCA_009633095.1	Indiana	Animals	Germany
GCA_009633135.1	Enteritidis	Animals	Germany
GCA_009633195.1	Enteritidis	Animals	Germany
GCA_009633315.1	Enteritidis	Animals	Germany
GCA_009633515.1	Infantis	Animals	Germany
GCA_009633555.1	Infantis	Animals	Germany
GCA_009633575.1	Choleraesuis	Animals	Germany
GCA_009633615.1	Choleraesuis	Animals	Germany
GCA_009633655.1	IIIb	Animals	Germany
GCA_009633715.1	Typhimurium monophasic	Animals	Germany
GCA_009633755.1	Saintpaul	Animals	Germany
GCA_009633805.1	Derby	Animals	Germany
GCA_009633855.1	Enteritidis	Animals	Germany
GCA_009633875.1	Senftenberg	Animals	Germany
GCA_009633915.1	Enteritidis	Animals	Germany
GCA_009633955.1	Enteritidis	Animals	Germany
GCA_009634115.1	Typhimurium monophasic	Animals	Germany
GCA_009634135.1	IIIb	Animals	Germany
GCA_009634195.1	Enteritidis	Animals	Germany
GCA_009634245.1	Enteritidis	Animals	Germany
GCA_009634275.1	Agona	Animals	Germany
GCA_009634315.1	Enteritidis	Animals	Germany
GCA_009634335.1	Brandenburg	Animals	Germany
GCA_009634375.1	I 4	Animals	Germany
GCA_009634395.1	Infantis	Animals	Germany
GCA_009634435.1	I 4	Animals	Germany
GCA_009634455.1	Enteritidis	Animals	Germany
GCA_009634475.1	Enteritidis	Animals	Germany
GCA_009634515.1	Enteritidis	Animals	Germany
GCA_009634525.1	Anatum	Animals	Germany
GCA_009634615.1	Typhimurium	Animals	Germany
GCA_009634635.1	Choleraesuis	Animals	Germany
GCA_009634755.1	IIIb	Animals	Germany
GCA_009634795.1	Agona	Animals	Germany
GCA_009634815.1	Enteritidis	Animals	Germany
GCA_009634855.1	IIIb	Animals	Germany
GCA_009634915.1	Enteritidis	Animals	Germany
GCA_009634935.1	Agona	Animals	Germany
GCA_009634955.1	Dublin	Animals	Germany
GCA_009634975.1	Typhimurium	Animals	Germany
GCA_009635015.1	IIIb	Animals	Germany
GCA_009635035.1	Enteritidis	Animals	Germany
GCA_009635055.1	Choleraesuis	Animals	Germany
GCA_009635075.1	Dublin	Animals	Germany
GCA_009635115.1	Dublin	Animals	Germany
GCA_009635155.1	Typhimurium monophasic	Animals	Germany
GCA_009635215.1	Typhimurium monophasic	Animals	Germany
GCA_009635275.1	Enteritidis	Animals	Germany
GCA_009635295.1	Enteritidis	Animals	Germany
GCA_009635355.1	Enteritidis	Animals	Germany
GCA_009635375.1	IIIb	Animals	Germany
GCA_009635435.1	Typhimurium	Animals	Germany
GCA_009635455.1	Enteritidis	Animals	Germany
GCA_009635575.1	Enteritidis	Animals	Germany
GCA_009635595.1	Typhimurium	Animals	Germany
GCA_009635615.1	Typhimurium	Animals	Germany
GCA_009635675.1	Enteritidis	Animals	Germany
GCA_009635695.1	Choleraesuis	Animals	Germany
GCA_009635715.1	Typhimurium	Animals	Germany
GCA_009635795.1	Infantis	Animals	Germany
GCA_009635815.1	Thompson	Animals	Germany
GCA_009635835.1	Typhimurium	Animals	Germany
GCA_009635855.1	Enteritidis	Animals	Germany
GCA_009635905.1	Enteritidis	Animals	Germany
GCA_009635935.1	Typhimurium monophasic	Animals	Germany
GCA_009635955.1	Ohio	Animals	Germany
GCA_009636015.1	Hadar	Animals	Germany
GCA_009636035.1	Enteritidis	Animals	Germany
GCA_009636095.1	Enteritidis	Animals	Germany
GCA_009636115.1	Enteritidis	Animals	Germany
GCA_009636275.1	Dublin	Animals	Germany
GCA_009636295.1	Typhimurium monophasic	Animals	Germany
GCA_009636375.1	Enteritidis	Animals	Germany
GCA_009636415.1	Choleraesuis	Animals	Germany
GCA_009636435.1	IIIb	Animals	Germany
GCA_009636455.1	Enteritidis	Animals	Germany
GCA_009636575.1	Enteritidis	Animals	Germany
GCA_009636595.1	Typhimurium	Animals	Germany
GCA_009636615.1	Infantis	Animals	Germany
GCA_009636635.1	IIIb	Animals	Germany
GCA_009636675.1	Derby	Animals	Germany
GCA_009636715.1	Enteritidis	Animals	Germany
GCA_009636765.1	Paratyphi B	Animals	Germany
GCA_009636795.1	Typhimurium	Animals	Germany
GCA_009636875.1	Typhimurium monophasic	Animals	Germany
GCA_009636895.1	Infantis	Animals	Germany
GCA_009636905.1	IIIa	Animals	Germany
GCA_009636955.1	IIIb	Animals	Germany
GCA_009637015.1	IIIb	Animals	Germany
GCA_009637055.1	Coeln	Animals	Germany
GCA_009637095.1	Mbandaka	Animals	Germany
GCA_009637135.1	Enteritidis	Animals	Germany
GCA_009637155.1	Typhimurium monophasic	Animals	Germany
GCA_009637215.1	Enteritidis	Animals	Germany
GCA_009637255.1	Enteritidis	Animals	Germany
GCA_009637335.1	Enteritidis	Animals	Germany
GCA_009637375.1	Indiana	Animals	Germany
GCA_009637435.1	IIIb	Animals	Germany
GCA_009637475.1	Mbandaka	Animals	Germany
GCA_009637515.1	Indiana	Animals	Germany
GCA_009637535.1	Enteritidis	Animals	Germany
GCA_009637555.1	Enteritidis	Animals	Germany
GCA_009637595.1	Typhimurium	Animals	Germany
GCA_009637635.1	Enteritidis	Animals	Germany
GCA_009637655.1	Typhimurium	Animals	Germany
GCA_009637675.1	Enteritidis	Animals	Germany
GCA_009637695.1	Enteritidis	Animals	Germany
GCA_009637715.1	Mbandaka	Animals	Germany
GCA_009637755.1	Enteritidis	Animals	Germany
GCA_009637765.1	Orion	Animals	Germany
GCA_009637795.1	Mbandaka	Animals	Germany
GCA_009637815.1	Enteritidis	Animals	Germany
GCA_009637855.1	Typhimurium monophasic	Animals	Germany
GCA_009637875.1	Bareilly	Animals	Germany
GCA_009637895.1	Mbandaka	Animals	Germany
GCA_009637915.1	Enteritidis	Animals	Germany
GCA_009637935.1	I 4	Animals	Germany
GCA_009637955.1	Typhimurium	Animals	Germany
GCA_009637995.1	Typhimurium	Animals	Germany
GCA_009638015.1	IIIb	Animals	Germany
GCA_009638115.1	Infantis	Animals	Germany
GCA_009638135.1	Infantis	Animals	Germany
GCA_009638195.1	Saintpaul	Animals	Germany
GCA_009638215.1	Dublin	Animals	Germany
GCA_009638225.1	Typhimurium monophasic	Animals	Germany
GCA_009638255.1	Infantis	Animals	Germany
GCA_009638295.1	IIIb	Animals	Germany
GCA_009638315.1	Typhimurium	Animals	Germany
GCA_009638355.1	Bareilly	Animals	Germany
GCA_009638435.1	Typhimurium	Animals	Germany
GCA_009638465.1	IIIb	Animals	Germany
GCA_009638485.1	Newport	Animals	Germany
GCA_009638555.1	Typhimurium monophasic	Animals	Germany
GCA_009638615.1	Enteritidis	Animals	Germany
GCA_009638635.1	Enteritidis	Animals	Germany
GCA_009638655.1	Mbandaka	Animals	Germany
GCA_009638675.1	Choleraesuis	Animals	Germany
GCA_009638695.1	Livingstone	Animals	Germany
GCA_009638735.1	Indiana	Animals	Germany
GCA_009638775.1	Enteritidis	Animals	Germany
GCA_009638805.1	IIIb	Animals	Germany
GCA_009638875.1	Paratyphi B	Animals	Germany
GCA_009638895.1	Enteritidis	Animals	Germany
GCA_009638915.1	Enteritidis	Animals	Germany
GCA_009638945.1	Enteritidis	Animals	Germany
GCA_009638995.1	Typhimurium	Animals	Germany
GCA_009639015.1	Enteritidis	Animals	Germany
GCA_009639095.1	Typhimurium monophasic	Animals	Germany
GCA_009639155.1	Enteritidis	Animals	Germany
GCA_009639175.1	Paratyphi B	Animals	Germany
GCA_009639215.1	Enteritidis	Animals	Germany
GCA_009639335.1	Agona	Animals	Germany
GCA_009639355.1	II	Animals	Germany
GCA_009639395.1	Typhimurium	Animals	Germany
GCA_009639415.1	Enteritidis	Animals	Germany
GCA_009639435.1	Paratyphi B	Animals	Germany
GCA_009639515.1	Typhimurium	Animals	Germany
GCA_009639575.1	IIIb	Animals	Germany
GCA_009639605.1	Dublin	Animals	Germany
GCA_009639655.1	Typhimurium	Animals	Germany
GCA_009639675.1	Enteritidis	Animals	Germany
GCA_009639795.1	Typhimurium monophasic	Animals	Germany
GCA_009639815.1	Newport	Animals	Germany
GCA_009639835.1	Enteritidis	Animals	Germany
GCA_009639855.1	Typhimurium	Animals	Germany
GCA_009639875.1	Typhimurium monophasic	Animals	Germany
GCA_009639915.1	Typhimurium monophasic	Animals	Germany
GCA_009639935.1	Typhimurium	Animals	Germany
GCA_009640015.1	Typhimurium	Animals	Germany
GCA_009640035.1	Dublin	Animals	Germany
GCA_009640075.1	Typhimurium monophasic	Animals	Germany
GCA_009640155.1	Typhimurium monophasic	Animals	Germany
GCA_009640175.1	Schwarzengrund	Animals	Germany
GCA_009640195.1	Enteritidis	Animals	Germany
GCA_009640315.1	Dublin	Animals	Germany
GCA_009640335.1	Typhimurium	Animals	Germany
GCA_009640355.1	I 4	Animals	Germany
GCA_009640375.1	Dublin	Animals	Germany
GCA_009640415.1	Mbandaka	Animals	Germany
GCA_009640435.1	Typhimurium	Animals	Germany
GCA_009640455.1	Newport	Animals	Germany
GCA_009640535.1	Newport	Animals	Germany
GCA_009640555.1	Typhimurium monophasic	Animals	Germany
GCA_009640575.1	Typhimurium	Animals	Germany
GCA_009640615.1	Typhimurium	Animals	Germany
GCA_009640655.1	Enteritidis	Animals	Germany
GCA_009640675.1	Typhimurium	Animals	Germany
GCA_009640695.1	Enteritidis	Animals	Germany
GCA_009640735.1	IIIb	Animals	Germany
GCA_009640775.1	Enteritidis	Animals	Germany
GCA_009640815.1	Enteritidis	Animals	Germany
GCA_009640855.1	Coeln	Animals	Germany
GCA_009640875.1	Enteritidis	Animals	Germany
GCA_009640895.1	Dublin	Animals	Germany
GCA_009640915.1	Agona	Animals	Germany
GCA_009640935.1	Enteritidis	Animals	Germany
GCA_009641035.1	Paratyphi B	Animals	Germany
GCA_009641055.1	Typhimurium monophasic	Animals	Germany
GCA_009641075.1	Enteritidis	Animals	Germany
GCA_009641115.1	Enteritidis	Animals	Germany
GCA_009641155.1	Enteritidis	Animals	Germany
GCA_009641175.1	Schwarzengrund	Animals	Germany
GCA_009641235.1	Mikawasima	Animals	Germany
GCA_009641295.1	Paratyphi B	Animals	Germany
GCA_009641315.1	IIIb	Animals	Germany
GCA_009641355.1	Mbandaka	Animals	Germany
GCA_009641375.1	Enteritidis	Animals	Germany
GCA_009641395.1	Mbandaka	Animals	Germany
GCA_009641435.1	Agona	Animals	Germany
GCA_009641475.1	Enteritidis	Animals	Germany
GCA_009641495.1	Coeln	Animals	Germany
GCA_009641535.1	Typhimurium	Animals	Germany
GCA_009641575.1	Infantis	Animals	Germany
GCA_009641615.1	Enteritidis	Animals	Germany
GCA_009641625.1	Enteritidis	Animals	Germany
GCA_009641635.1	Infantis	Animals	Germany
GCA_009641675.1	Derby	Animals	Germany
GCA_009641695.1	Enteritidis	Animals	Germany
GCA_009641715.1	Derby	Animals	Germany
GCA_009641735.1	Enteritidis	Animals	Germany
GCA_009641745.1	Dublin	Animals	Germany
GCA_009641775.1	Infantis	Animals	Germany
GCA_009641815.1	Agona	Animals	Germany
GCA_009641835.1	Infantis	Animals	Germany
GCA_009641875.1	Enteritidis	Animals	Germany
GCA_009641915.1	Infantis	Animals	Germany
GCA_009641955.1	Muenchen	Animals	Germany
GCA_009641975.1	Typhimurium	Animals	Germany
